index,0,1,2
26457,0.1092104734308252,0.1736554463466594,0.7171340802225153
26458,0.3702886965799815,0.20867617124580826,0.42103513217421035
26459,0.045155264785673506,0.07623016466898798,0.8786145705453385
26460,0.05702014255243757,0.08451125748336122,0.8584685999642012
26461,0.07675879676067487,0.22796669583944362,0.6952745073998815
26462,0.052929009367225915,0.12897469448032964,0.8180962961524442
26463,0.6069686417545337,0.37332779180052766,0.019703566444938748
26464,0.04783725289275172,0.08377176322859639,0.8683909838786518
26465,0.05513105792022136,0.08730146517450811,0.8575674769052705
26466,0.06393020722002743,0.2890017117024961,0.6470680810774765
26467,0.12279752065585396,0.11159132423225526,0.7656111551118908
26468,0.04468479718135795,0.08685681607664582,0.8684583867419963
26469,0.6003903023008174,0.09121174758215392,0.3083979501170289
26470,0.07568586420209214,0.4151324511121792,0.5091816846857286
26471,0.10318380753376448,0.13287844547670932,0.7639377469895262
26472,0.06782530654587791,0.306227956392893,0.625946737061229
26473,0.04326749863859358,0.07560530319036207,0.8811271981710446
26474,0.3034592505720593,0.6753904133725845,0.021150336055356145
26475,0.36947143727688425,0.1411552716064954,0.48937329111662037
26476,0.04196669010518847,0.09123097515802994,0.8668023347367817
26477,0.1935188791759442,0.20759122080417988,0.5988899000198759
26478,0.04957970102799072,0.07808770688241887,0.8723325920895905
26479,0.04130363279236782,0.07914358626698319,0.879552780940649
26480,0.0532549197381168,0.07513705626970833,0.8716080239921747
26481,0.06321903665235573,0.27981878271856125,0.6569621806290831
26482,0.11080491772905357,0.10587022729375967,0.7833248549771867
26483,0.04983167258718582,0.1314648244857052,0.818703502927109
26484,0.0662110174310658,0.12254456148085081,0.8112444210880835
26485,0.03784451974139618,0.07033041333865243,0.8918250669199512
26486,0.07480693225853267,0.14375006674560933,0.7814430009958582
26487,0.07001688969815456,0.10204667461095702,0.8279364356908885
26488,0.31588279881599063,0.6472108271851934,0.03690637399881586
26489,0.06209721756688788,0.2310707137451437,0.7068320686879687
26490,0.07300208749148475,0.11702471533968838,0.8099731971688269
26491,0.05132029887395674,0.13168558466334693,0.8169941164626964
26492,0.05887155637729,0.3482194707994341,0.5929089728232758
26493,0.2037042552236231,0.7889481050525653,0.007347639723811546
26494,0.07750922635541244,0.3993385379778165,0.5231522356667712
26495,0.052639474572286044,0.0839387680939844,0.8634217573337295
26496,0.08114384835177223,0.16125300005769727,0.7576031515905305
26497,0.031539526921756426,0.8351228105086117,0.13333766256963192
26498,0.15520475202708267,0.513519108465837,0.3312761395070804
26499,0.10202721592407259,0.14008219603331942,0.757890588042608
26500,0.071370116124735,0.4089505387489474,0.5196793451263176
26501,0.07336941443047575,0.3911051794831752,0.5355254060863491
26502,0.07206910897116084,0.1060614236754224,0.8218694673534169
26503,0.10515649311912154,0.4252734698263175,0.4695700370545611
26504,0.10650495066852815,0.1728934716600862,0.7206015776713854
26505,0.052667289927207726,0.07603534620338488,0.8712973638694073
26506,0.10990881362667558,0.8679024565990876,0.02218872977423692
26507,0.09358243470807784,0.8860890742006986,0.020328491091223744
26508,0.10831460142906794,0.15545620450940476,0.7362291940615273
26509,0.11460604200192416,0.1610433599097041,0.7243505980883715
26510,0.056431252054216,0.21844977757395287,0.7251189703718312
26511,0.046624915981029885,0.07401372273975056,0.8793613612792197
26512,0.10141808700286949,0.17812096746533565,0.7204609455317948
26513,0.13300746356549234,0.2123009022287091,0.6546916342057987
26514,0.044111189729749714,0.08388730122339548,0.8720015090468548
26515,0.36103171301831843,0.11020638500008272,0.5287619019815991
26516,0.06285798138721953,0.24482382817450657,0.6923181904382738
26517,0.21810038812703708,0.7613626819599292,0.02053692991303369
26518,0.03867761397327861,0.06935890940762754,0.8919634766190938
26519,0.3846416071457537,0.10196033156946274,0.5133980612847835
26520,0.03052490454510554,0.8371990475632596,0.13227604789163477
26521,0.06421653730827774,0.24249652317654047,0.6932869395151816
26522,0.19528770908072038,0.14472668155172233,0.6599856093675573
26523,0.1023916918299852,0.1615155189443255,0.7360927892256892
26524,0.08788517832248537,0.21234048428246044,0.6997743373950541
26525,0.12496289059149479,0.23574256771329496,0.6392945416952104
26526,0.04658724746478835,0.07945446594693144,0.8739582865882802
26527,0.15109720772955734,0.2927009748182669,0.556201817452176
26528,0.08411519322928322,0.8979282620504336,0.017956544720283123
26529,0.41704011576896105,0.10371325760373658,0.4792466266273023
26530,0.11287953252630697,0.1508029914485533,0.7363174760251396
26531,0.045970110407992995,0.17700315681981726,0.7770267327721896
26532,0.12590310585137324,0.1532618297563938,0.720835064392233
26533,0.1021257093676021,0.14892280193609012,0.7489514886963078
26534,0.04545342187804809,0.0849819859782413,0.8695645921437107
26535,0.04239686485501802,0.07646550446150417,0.8811376306834777
26536,0.10032903734835362,0.1704950784672148,0.7291758841844316
26537,0.07350722795896808,0.09958118370988144,0.8269115883311505
26538,0.05464168686609295,0.27804964967723006,0.6673086634566769
26539,0.04684444664825094,0.1360156683973006,0.8171398849544484
26540,0.2569088760627156,0.15402633722635575,0.5890647867109287
26541,0.04783359396997421,0.10257499599644304,0.8495914100335827
26542,0.0618914130711097,0.10198046726733602,0.8361281196615543
26543,0.05546993412548511,0.09277879329302322,0.8517512725814915
26544,0.12185780254220988,0.19141557226692785,0.6867266251908624
